Partner,Pair,lrv,metric,alpha,propr
GAS1,COP4,3.915614327,rho,NA,0.247239451
ASV115,ASV29,8.788623962,rho,NA,0.247439857
ASV63,ASV30,1.120615117,rho,NA,0.247492748
ASV46,ASV33,10.41799706,rho,NA,0.247508392
ASV73,FOR1,2.084718256,rho,NA,0.247574774
ASV52,ASV36,10.89878956,rho,NA,0.247666587
ASV4,GAS6,8.12491268,rho,NA,0.247870147
ASV31,ASV12,1.580408786,rho,NA,0.248013633
ASV19,POL1,1.479563703,rho,NA,0.248016099
ASV222,POL9,9.559526613,rho,NA,0.248240059
ASV68,ASV29,9.770408077,rho,NA,0.24832515
ASV72,ASV8,6.088231472,rho,NA,0.248382659
ASV66,COP4,7.555268383,rho,NA,0.248473933
ASV75,ASV11,2.198823808,rho,NA,0.248512313
ASV115,ASV26,8.39318077,rho,NA,0.248730153
ASV23,ASV17,3.978869367,rho,NA,0.248738474
ASV112,ASV110,19.35167122,rho,NA,0.248853737
ASV167,ASV72,13.97627815,rho,NA,0.248912116
ASV40,ASV16,0.694697481,rho,NA,0.249227425
ASV49,GAS6,6.945808037,rho,NA,0.249422431
ASV157,ASV5,7.52404658,rho,NA,0.249435107
ASV184,POL6,8.131428485,rho,NA,0.249458738
ASV139,GAS1,8.087890454,rho,NA,0.249505336
ASV115,ASV105,9.414153586,rho,NA,0.249591959
ASV43,ASV31,5.027336405,rho,NA,0.249763788
ASV100,ASV58,5.020618841,rho,NA,0.250237359
ASV34,ASV1,1.131989118,rho,NA,0.250365958
ASV52,ASV12,8.773005964,rho,NA,0.250507676
ASV98,ASV59,7.938001323,rho,NA,0.250518862
ASV127,ASV100,9.830329041,rho,NA,0.250812106
ASV81,ASV12,7.364834731,rho,NA,0.250901653
ASV105,ASV90,10.9461915,rho,NA,0.251010706
ASV24,ASV12,1.608154025,rho,NA,0.251155593
ASV57,ASV42,0.677198006,rho,NA,0.251307797
ASV83,ASV14,19.09220448,rho,NA,0.251500995
ASV55,ASV21,1.029067611,rho,NA,0.251553741
ASV60,ASV35,1.759358108,rho,NA,0.251899665
ASV105,ASV68,10.37257178,rho,NA,0.251902236
ASV72,ISO1,7.118089578,rho,NA,0.251965876
ASV53,ASV35,7.242952775,rho,NA,0.252154726
ASV27,GAS1,8.17141719,rho,NA,0.252161375
ASV75,POL15,3.241764419,rho,NA,0.252173114
ASV54,AMP1,1.29364865,rho,NA,0.252213698
ASV64,ASV21,4.436767746,rho,NA,0.252224745
ASV35,GAS7,4.055647784,rho,NA,0.252533474
ASV134,ASV77,10.97711877,rho,NA,0.252555255
ASV76,NEC4,8.9517587,rho,NA,0.252731353
ASV99,POL16,2.665986197,rho,NA,0.253010709
ASV42,ASV9,1.019741507,rho,NA,0.253063173
ASV89,ASV37,10.47101331,rho,NA,0.253213001
ASV71,COP1,5.728155862,rho,NA,0.25329743
ASV108,ASV37,1.500723075,rho,NA,0.253341361
ASV90,ASV65,10.50297415,rho,NA,0.253509326
ASV83,POL15,9.975308194,rho,NA,0.253583937
ASV58,ASV37,1.390449243,rho,NA,0.253755025
ASV81,GAS1,8.346382184,rho,NA,0.253847336
ASV49,AMP1,1.178220038,rho,NA,0.254053969
ASV2,GAS6,7.062082024,rho,NA,0.254185802
ASV124,ASV54,8.293675189,rho,NA,0.254187982
GAS9,GAS3,1.614772576,rho,NA,0.254423598
GAS6,BIV1,7.612992767,rho,NA,0.254452617
ASV97,POL2,1.422062913,rho,NA,0.2546012
ASV73,ASV40,1.927826913,rho,NA,0.254685714
ASV124,ASV9,8.336608321,rho,NA,0.254955373
ASV68,ASV13,9.503774401,rho,NA,0.254972946
ASV54,COP3,1.649257733,rho,NA,0.255065946
ASV32,NEC4,10.28686085,rho,NA,0.255149505
ASV62,ASV16,0.55851822,rho,NA,0.255178535
ASV93,NEM1,8.685124836,rho,NA,0.255217503
ASV68,ASV59,9.608293132,rho,NA,0.255418836
ASV98,ASV39,9.76272458,rho,NA,0.255455192
ASV105,ASV58,2.296354527,rho,NA,0.255531021
ASV127,ASV95,10.22545801,rho,NA,0.255611905
ASV67,ASV56,8.127845335,rho,NA,0.25573656
ASV66,ASV4,6.865787845,rho,NA,0.255870174
ASV85,ASV66,6.684864288,rho,NA,0.255936433
ASV68,POL16,9.860364501,rho,NA,0.256089062
ASV84,ASV42,1.931705334,rho,NA,0.256286357
ASV140,GAS6,10.95552373,rho,NA,0.25629497
ASV28,ASV25,7.409107764,rho,NA,0.256480197
ASV11,POL2,2.370664498,rho,NA,0.256593521
ASV56,ASV32,9.540256531,rho,NA,0.256671475
ASV43,ASV15,11.68378686,rho,NA,0.256846085
ASV86,ASV43,12.03863686,rho,NA,0.256879396
ASV98,ASV61,7.804878212,rho,NA,0.257038047
ASV64,ASV17,5.459761722,rho,NA,0.257038511
ASV88,ASV50,1.575155685,rho,NA,0.257402571
ASV16,NEC6,0.746901826,rho,NA,0.25751534
ASV59,ASV43,4.882796106,rho,NA,0.257633693
ASV101,POL6,8.636135909,rho,NA,0.257688756
ASV110,ASV44,10.34977257,rho,NA,0.257896772
ASV65,ASV1,1.666479544,rho,NA,0.257958811
ASV92,ASV78,16.8242018,rho,NA,0.258563286
ASV124,ASV108,8.807535287,rho,NA,0.258571647
ASV219,AMP1,10.07285078,rho,NA,0.259074797
POL1,GAS7,3.632125612,rho,NA,0.259104456
ASV62,GAS8,1.210441045,rho,NA,0.259259973
ASV85,ASV80,10.79042592,rho,NA,0.259499827
ASV17,NEC4,2.836371438,rho,NA,0.259529447
ASV79,GAS1,8.925729411,rho,NA,0.25957145
ASV82,ASV75,10.36022171,rho,NA,0.259972876
ASV40,ASV36,3.351792442,rho,NA,0.260226687
ASV47,ASV43,14.10486678,rho,NA,0.26025665
ASV110,ASV105,11.4345412,rho,NA,0.260281369
ASV48,ASV17,6.890153149,rho,NA,0.260340412
ASV167,ASV77,11.08971383,rho,NA,0.260369477
ASV105,ASV65,2.398583907,rho,NA,0.260586061
ASV72,ASV58,6.502608903,rho,NA,0.260639979
ASV87,ASV83,8.590451172,rho,NA,0.260762758
ASV14,ASV1,12.05210313,rho,NA,0.261148848
ASV86,ISO1,9.211211989,rho,NA,0.261162431
ASV17,POL15,4.131556397,rho,NA,0.261220454
ASV46,ASV27,6.864093225,rho,NA,0.261260551
ASV79,ASV7,10.67019729,rho,NA,0.261420678
ASV57,NEC6,0.717687208,rho,NA,0.261556199
ASV17,GAS7,4.47332729,rho,NA,0.261633216
ASV112,ASV59,9.695823215,rho,NA,0.26170034
ASV66,ASV41,5.961121284,rho,NA,0.261851373
ASV139,POL3,7.768858366,rho,NA,0.261856452
ASV115,ASV44,8.144367708,rho,NA,0.261881671
ASV219,ASV75,9.967885922,rho,NA,0.261928039
ASV80,ASV42,10.00527824,rho,NA,0.26193562
ASV127,ASV71,10.07423056,rho,NA,0.261947131
ASV73,GAS3,1.652695353,rho,NA,0.262068452
ASV62,ASV9,0.868139037,rho,NA,0.262121734
ASV45,ASV34,0.709899048,rho,NA,0.262404591
ASV37,ASV23,2.69178784,rho,NA,0.262432273
ASV84,ASV65,2.381437784,rho,NA,0.262439428
ASV167,POL9,8.777248789,rho,NA,0.262486414
ASV73,ASV50,2.305197764,rho,NA,0.262883985
ASV27,ASV12,7.055888312,rho,NA,0.262894019
ASV55,ASV31,1.125199882,rho,NA,0.263409151
ASV171,ASV76,14.65408221,rho,NA,0.263417131
ASV95,ASV65,5.502919623,rho,NA,0.263433163
ASV72,ASV3,6.045162989,rho,NA,0.263499861
ASV263,COP1,7.393871908,rho,NA,0.263559978
ASV219,ASV42,9.691199773,rho,NA,0.263650684
ASV17,FOR1,2.362536026,rho,NA,0.263708956
ASV219,GAS8,9.974325058,rho,NA,0.263762883
ASV137,ASV8,7.688497034,rho,NA,0.263835239
ASV201,ASV26,7.355520343,rho,NA,0.263862172
ASV61,GAS7,3.374805866,rho,NA,0.264071956
ASV45,AMP1,1.103264734,rho,NA,0.264780767
ASV40,ASV15,7.927719522,rho,NA,0.264781074
ASV184,ASV5,7.645835277,rho,NA,0.264841726
ASV73,ASV14,12.70970705,rho,NA,0.26522536
ASV110,ASV26,10.34746723,rho,NA,0.265333263
ASV15,ASV2,7.875805282,rho,NA,0.265351619
ASV110,ASV14,21.28863466,rho,NA,0.265384494
ASV75,ASV62,1.168379886,rho,NA,0.265951568
ASV67,ASV36,10.43058527,rho,NA,0.266073712
ASV84,ASV3,1.821949676,rho,NA,0.266083168
ASV87,GAS6,7.599751916,rho,NA,0.26611078
ASV4,ASV3,1.892563351,rho,NA,0.266275312
ASV157,COP2,9.354600962,rho,NA,0.266300103
ASV75,AMP1,1.624504401,rho,NA,0.266327359
ASV108,ASV62,1.368767854,rho,NA,0.266576327
ASV83,ASV51,10.30415374,rho,NA,0.266616036
ASV85,ASV17,2.972135905,rho,NA,0.266788743
ASV106,ASV51,9.59113048,rho,NA,0.266995685
ASV171,ASV137,14.19777176,rho,NA,0.267198241
ASV92,ASV77,11.68294405,rho,NA,0.267246638
ASV115,NEM1,8.374586209,rho,NA,0.267255576
ASV100,ASV18,6.32684404,rho,NA,0.267770113
ASV127,ASV48,10.69795436,rho,NA,0.267803261
ASV108,ASV68,9.738520201,rho,NA,0.268207274
ASV77,NEC4,4.023985962,rho,NA,0.268497676
ASV25,GAS1,7.849300319,rho,NA,0.268712602
ASV48,POL2,6.082444729,rho,NA,0.269004404
ASV54,ASV43,4.548071306,rho,NA,0.26903263
ASV139,ASV22,16.76707099,rho,NA,0.269096172
ASV124,POL15,10.09671909,rho,NA,0.269144421
ASV52,ASV8,8.153432106,rho,NA,0.269152007
ASV84,GAS7,4.105569253,rho,NA,0.26919871
ASV39,GAS8,3.330784706,rho,NA,0.269416941
ASV85,ASV82,10.71821349,rho,NA,0.269444989
ASV55,GAS8,1.150574596,rho,NA,0.269571139
ASV85,ASV4,2.709481323,rho,NA,0.269675751
POL16,POL15,3.327530064,rho,NA,0.269717751
ASV73,NEC6,1.94767138,rho,NA,0.269778853
ASV137,ASV3,7.701895644,rho,NA,0.270085253
ASV30,GAS8,1.607849186,rho,NA,0.270650817
ASV105,ASV42,1.905146047,rho,NA,0.270750106
ASV50,FOR1,1.55656284,rho,NA,0.270764566
ASV201,ASV29,7.654119806,rho,NA,0.270921736
ASV63,ASV36,3.072638636,rho,NA,0.271080315
ASV93,POL15,10.31844054,rho,NA,0.271084558
ASV71,ASV66,9.683351086,rho,NA,0.271104062
POL1,COP3,2.040620672,rho,NA,0.271111684
ASV75,NEC6,1.346504927,rho,NA,0.271282581
ASV79,POL1,7.884440668,rho,NA,0.271284164
ASV93,GAS7,10.65509738,rho,NA,0.271290965
ASV106,ASV37,7.139952068,rho,NA,0.271376701
ASV41,ASV28,1.788908257,rho,NA,0.271493877
ASV59,NEC6,1.25211894,rho,NA,0.271552583
ASV184,ASV71,11.45933659,rho,NA,0.271647155
ASV48,NEC4,6.195529884,rho,NA,0.271650775
ASV90,ASV29,10.01153233,rho,NA,0.271758189
ASV85,COP1,2.454445833,rho,NA,0.271802394
ASV26,NEC6,0.951267765,rho,NA,0.27187922
ASV58,ASV50,1.773441366,rho,NA,0.271920547
ASV24,GAS7,3.524769738,rho,NA,0.27197637
ASV84,ASV80,10.71316746,rho,NA,0.27206739
ASV29,BIV1,1.755483038,rho,NA,0.272239644
ASV53,GAS6,12.24378069,rho,NA,0.272254545
ASV108,ASV60,1.456170803,rho,NA,0.27242415
ASV113,ASV43,4.685191596,rho,NA,0.272544503
ASV80,ASV23,11.50427453,rho,NA,0.272547609
ASV124,ASV13,8.240225021,rho,NA,0.272557739
ASV39,ASV2,2.979944768,rho,NA,0.272646279
ASV29,ASV11,2.102636457,rho,NA,0.272687297
ASV90,ASV26,9.628986521,rho,NA,0.272802683
ASV42,FOR1,1.168266543,rho,NA,0.273034208
ASV93,ASV31,8.679415014,rho,NA,0.273098796
ASV80,ASV40,9.84391511,rho,NA,0.273128223
ASV74,ASV73,5.213213929,rho,NA,0.273181149
ASV59,GAS3,0.938515695,rho,NA,0.273192195
ASV115,ASV113,8.319625792,rho,NA,0.273242079
ASV48,POL6,5.908260323,rho,NA,0.273357847
ASV140,ASV26,4.667604833,rho,NA,0.273591228
ASV89,ASV64,13.34628732,rho,NA,0.273759616
ASV19,ASV17,2.268447517,rho,NA,0.273773784
ASV108,ASV64,4.622631127,rho,NA,0.273825537
ASV99,ASV57,1.794320863,rho,NA,0.273997279
ASV94,ASV56,7.261856778,rho,NA,0.274229508
ASV71,ASV20,5.690057378,rho,NA,0.274522802
ASV85,ASV57,1.392944204,rho,NA,0.274587683
ASV74,ASV62,4.222086187,rho,NA,0.274596535
ASV86,POL6,8.47792579,rho,NA,0.274866224
ASV201,ASV44,7.144060392,rho,NA,0.275009808
ASV201,NEM1,7.430012526,rho,NA,0.275058403
ASV28,AMP1,2.016827221,rho,NA,0.275094122
ASV44,ASV17,1.959051193,rho,NA,0.275152323
ASV139,ASV51,8.938633403,rho,NA,0.275424633
ASV41,ASV9,1.066785568,rho,NA,0.275499268
ASV77,COP4,4.921003195,rho,NA,0.275582412
ASV31,ASV11,2.11535764,rho,NA,0.275745669
ASV29,ASV4,2.175245226,rho,NA,0.275746821
ASV113,ASV90,9.789308735,rho,NA,0.275768686
ASV95,ASV35,5.654592707,rho,NA,0.275861621
ASV85,ASV43,5.34183718,rho,NA,0.275955096
ASV79,ASV32,15.8969672,rho,NA,0.275957217
ASV79,POL15,9.359177035,rho,NA,0.276085598
ASV80,ASV28,10.47316433,rho,NA,0.276127632
ASV49,ASV19,0.891157511,rho,NA,0.276307897
NEM1,BIV1,1.565218097,rho,NA,0.276346705
ASV47,NEC4,10.80494561,rho,NA,0.276487824
ASV97,ASV53,6.207602294,rho,NA,0.276539393
ASV89,AMP1,10.49018191,rho,NA,0.276553526
POL16,NEC1,2.559007491,rho,NA,0.276871747
ASV34,ASV21,1.097815377,rho,NA,0.276898901
ASV71,ASV46,4.915263845,rho,NA,0.276987632
ASV64,ASV47,13.3404445,rho,NA,0.277025663
ASV94,NEC4,7.938741535,rho,NA,0.277103457
ASV8,ASV5,0.865296043,rho,NA,0.277112909
ASV80,ASV65,10.2544918,rho,NA,0.277217974
ASV97,ASV80,9.699475379,rho,NA,0.277266551
ASV75,NEM1,1.329946435,rho,NA,0.27732938
ASV47,GAS6,16.07656247,rho,NA,0.27744743
ASV93,ASV13,8.431153126,rho,NA,0.277450686
ASV115,ASV112,16.50577844,rho,NA,0.27765508
COP4,COP1,3.206874954,rho,NA,0.27765715
ASV16,ASV4,1.586279121,rho,NA,0.277848788
ASV127,ASV67,12.99203894,rho,NA,0.278271705
ASV16,ASV6,1.988985718,rho,NA,0.278334257
ASV222,ASV79,15.49335475,rho,NA,0.278517019
POL3,AMP1,2.38001102,rho,NA,0.278551507
ASV113,ASV98,7.542117639,rho,NA,0.278577484
ASV31,NEC6,1.329091501,rho,NA,0.278667827
ASV40,ASV19,1.088225249,rho,NA,0.278700394
ASV84,ASV57,1.489827864,rho,NA,0.278762352
ASV64,ASV55,3.966253251,rho,NA,0.278784803
ASV90,ASV61,9.78365859,rho,NA,0.278884918
ASV60,ASV19,1.05861994,rho,NA,0.279059873
ASV75,ASV60,1.244861127,rho,NA,0.279102874
ASV105,ASV44,1.641655744,rho,NA,0.279120605
ASV36,ASV22,13.25475918,rho,NA,0.279174441
ASV94,COP2,9.296978632,rho,NA,0.27919535
ASV108,ASV6,2.790982506,rho,NA,0.279282765
ASV201,ASV105,8.190949647,rho,NA,0.279310164
ASV95,POL6,5.228289465,rho,NA,0.279539581
ASV92,COP2,11.08062097,rho,NA,0.27957031
ASV58,ASV4,2.281113266,rho,NA,0.279575968
ASV88,ASV57,0.764866072,rho,NA,0.279754239
ASV14,POL1,11.93799729,rho,NA,0.279949658
ASV97,ASV88,1.049516278,rho,NA,0.280222851
ASV140,ASV61,4.858556537,rho,NA,0.28040179
ASV60,FOR1,1.117601992,rho,NA,0.280580122
ASV263,ASV7,9.491000892,rho,NA,0.280671509
ASV41,ASV1,1.238343,rho,NA,0.280698317
ASV127,ASV89,15.07828588,rho,NA,0.280739145
ASV85,POL15,3.5964427,rho,NA,0.281639041
ASV110,ASV83,16.99031754,rho,NA,0.281752393
ASV70,ASV22,10.82782064,rho,NA,0.281807245
ASV105,ASV50,2.254706652,rho,NA,0.281927351
ASV167,GAS1,9.623701931,rho,NA,0.281931795
ASV97,ASV39,2.89849923,rho,NA,0.282008103
ASV108,ASV65,1.928530635,rho,NA,0.282111744
ASV80,ASV31,9.974541903,rho,NA,0.282150986
ASV209,POL1,7.776642106,rho,NA,0.282240622
ASV134,COP2,10.13196671,rho,NA,0.282584429
ASV37,ASV17,2.146879754,rho,NA,0.282660125
ASV90,ASV59,9.794178492,rho,NA,0.282669417
ASV87,POL15,3.444273684,rho,NA,0.282696905
ASV65,ASV16,1.126102217,rho,NA,0.282733229
ASV219,ASV50,9.81768765,rho,NA,0.28278435
ASV55,ASV11,1.67397906,rho,NA,0.282850543
ASV59,ASV57,0.803016002,rho,NA,0.282880828
ASV97,ASV17,2.080883832,rho,NA,0.283028179
ASV85,ASV64,4.847339723,rho,NA,0.283223727
ASV65,ASV37,1.449686799,rho,NA,0.283257981
ASV49,ASV34,0.74633283,rho,NA,0.283306258
ASV6,FOR1,2.454137675,rho,NA,0.283376189
ASV49,GAS8,1.097142229,rho,NA,0.28396284
ASV93,ASV21,8.439470199,rho,NA,0.284041693
ASV56,POL6,1.195396222,rho,NA,0.284182685
ASV68,ASV43,12.60829055,rho,NA,0.284224075
ASV58,ASV21,1.499103483,rho,NA,0.284303743
ASV219,ASV31,9.659371565,rho,NA,0.284495294
ASV57,ASV41,0.723765351,rho,NA,0.284618201
ASV73,GAS7,4.019913018,rho,NA,0.284760651
ASV60,ASV9,0.938035858,rho,NA,0.28485006
ASV184,ASV77,9.788789929,rho,NA,0.284914119
ASV37,ASV24,1.269909195,rho,NA,0.284955505
ASV106,GAS6,12.8361554,rho,NA,0.284995765
ASV105,POL16,2.272385815,rho,NA,0.28501268
ASV2,GAS3,0.715170184,rho,NA,0.285162446
NEC1,BIV1,2.601618723,rho,NA,0.285236884
ASV15,ASV9,7.665820005,rho,NA,0.285242014
ASV90,ASV74,12.87262688,rho,NA,0.285297512
ASV83,AMP1,8.033670646,rho,NA,0.2854875
ASV67,ASV51,10.2476779,rho,NA,0.285605805
ASV140,POL15,6.555724478,rho,NA,0.285655383
ASV24,ASV6,2.599153004,rho,NA,0.285667254
ASV23,POL1,2.957211262,rho,NA,0.285730139
ASV209,ASV76,14.38475394,rho,NA,0.285743449
ASV209,ASV52,14.51954553,rho,NA,0.285862188
ASV35,COP2,3.651299193,rho,NA,0.286040564
ASV76,ISO1,8.837810793,rho,NA,0.286097916
ASV89,ASV25,15.47777744,rho,NA,0.286179334
ASV84,ASV19,1.914874417,rho,NA,0.286320923
ASV53,ASV30,6.492470203,rho,NA,0.286360998
ASV80,ASV37,9.640856291,rho,NA,0.28644681
ASV124,ASV1,8.161126485,rho,NA,0.286524775
ASV58,GAS6,7.146205348,rho,NA,0.286562568
ASV95,ASV25,10.31323181,rho,NA,0.286585191
ASV15,ASV1,7.827885093,rho,NA,0.286701399
BIV1,ISO1,2.350124383,rho,NA,0.286955365
ASV167,COP2,10.2870575,rho,NA,0.287119118
NEC6,NEC4,1.636761514,rho,NA,0.287195662
ASV21,GAS7,3.309389977,rho,NA,0.287238148
ASV157,GAS1,8.35369159,rho,NA,0.287340227
ASV124,ASV29,8.24455116,rho,NA,0.287393591
ASV57,ASV50,1.020315626,rho,NA,0.287477451
ASV66,ASV58,6.011897318,rho,NA,0.287744135
ASV84,COP3,2.503614523,rho,NA,0.287772651
COP1,ISO1,2.52656915,rho,NA,0.287842482
NEC6,GAS3,0.814062238,rho,NA,0.288030976
ASV106,ASV42,7.007895898,rho,NA,0.28812558
ASV110,ASV1,10.2932286,rho,NA,0.288151878
ASV58,ASV29,1.578223688,rho,NA,0.288279052
ASV101,ASV56,7.851379406,rho,NA,0.288395207
ASV34,ASV16,0.593582207,rho,NA,0.288477015
ASV93,ASV61,8.34405144,rho,NA,0.288680626
ASV66,ASV12,5.899373175,rho,NA,0.288807183
ASV101,ASV51,10.28158926,rho,NA,0.288828471
ASV108,GAS6,7.227374555,rho,NA,0.288871056
ASV64,ASV31,4.327830334,rho,NA,0.288879346
ASV209,COP2,9.313997807,rho,NA,0.288890405
ASV73,COP3,2.501146679,rho,NA,0.288975041
POL15,COP1,3.490444579,rho,NA,0.289027828
ASV42,POL1,1.337371087,rho,NA,0.289321139
ASV31,ASV4,2.154910603,rho,NA,0.289559745
ASV93,ASV9,8.189361507,rho,NA,0.289756579
ASV35,ASV26,1.568281868,rho,NA,0.289788754
ASV201,ASV113,7.290788536,rho,NA,0.28992551
ASV26,COP3,1.531510317,rho,NA,0.289947881
ASV99,NEC6,2.179901763,rho,NA,0.290076232
ASV31,GAS6,7.014751466,rho,NA,0.290252
ASV137,ASV94,13.77818416,rho,NA,0.290503179
ASV110,ASV65,10.57641806,rho,NA,0.290798858
ASV74,ASV2,4.207862832,rho,NA,0.290826979
ASV42,ASV39,2.958882934,rho,NA,0.290863356
ASV44,ASV19,0.841489868,rho,NA,0.290946239
ASV95,ASV28,5.496181715,rho,NA,0.290975921
ASV75,GAS6,7.010423338,rho,NA,0.291064525
ASV67,GAS1,9.061419508,rho,NA,0.291242797
ASV18,POL9,2.857879686,rho,NA,0.291243103
ASV5,COP2,2.925138927,rho,NA,0.29147326
ASV110,ASV59,10.27085258,rho,NA,0.291518287
ASV100,ASV8,4.250334929,rho,NA,0.291792205
ASV184,POL3,8.387586288,rho,NA,0.291930568
ASV90,ASV54,9.415017256,rho,NA,0.292013244
ASV90,ASV9,9.459707159,rho,NA,0.29232871
ASV48,ASV46,5.488369068,rho,NA,0.292675422
ASV43,ASV29,4.718657473,rho,NA,0.292685776
ASV46,NEC4,1.607835057,rho,NA,0.293113801
ASV87,FOR1,1.70923098,rho,NA,0.293119113
ASV97,ASV35,1.603664733,rho,NA,0.293469329
ASV108,ASV88,1.563079512,rho,NA,0.2934954
ASV98,ASV85,8.04705041,rho,NA,0.293607732
ASV219,ASV113,9.350460068,rho,NA,0.293750362
ASV86,ASV81,13.65625252,rho,NA,0.294001138
ASV66,ASV63,5.392415821,rho,NA,0.294168135
ASV43,BIV1,4.960838913,rho,NA,0.294217031
ASV71,ASV18,6.469359168,rho,NA,0.294427002
ASV127,COP1,6.527243021,rho,NA,0.294503877
ASV124,ASV14,18.30890782,rho,NA,0.294671277
ASV219,ASV58,9.612914288,rho,NA,0.294890643
ASV61,NEC6,1.150967948,rho,NA,0.295027717
ASV74,ASV34,4.162362894,rho,NA,0.295076471
POL9,BIV1,1.608986028,rho,NA,0.295139281
ASV184,ASV139,12.74042564,rho,NA,0.295196842
ASV23,ASV14,12.95911763,rho,NA,0.295400193
ASV88,ASV87,1.693997415,rho,NA,0.295523893
ASV110,ASV54,9.962294679,rho,NA,0.29553466
ASV184,ASV92,15.2494573,rho,NA,0.295713494
ASV89,ASV6,11.18619954,rho,NA,0.295757085
ASV222,POL16,9.226291784,rho,NA,0.295823739
ASV16,AMP1,0.966379834,rho,NA,0.295838697
ASV56,ASV27,6.380469061,rho,NA,0.295942543
ASV89,ASV87,10.47311896,rho,NA,0.296039036
ASV57,COP3,1.282760095,rho,NA,0.296084119
ASV184,ASV167,14.57142763,rho,NA,0.296135604
ASV35,ASV19,1.753317162,rho,NA,0.296156393
ASV9,ASV6,2.24012136,rho,NA,0.296172286
ASV41,ASV23,2.67571628,rho,NA,0.296198984
ASV108,GAS3,1.192599662,rho,NA,0.296297445
ASV58,ASV24,1.61341142,rho,NA,0.296411074
ASV24,ASV16,0.931068411,rho,NA,0.296441832
ASV49,ASV11,1.611840591,rho,NA,0.296523508
ASV88,ASV73,1.939409304,rho,NA,0.296626123
ASV78,ASV56,7.927748969,rho,NA,0.296706202
ASV64,AMP1,4.346521969,rho,NA,0.296771659
ASV78,ASV18,9.754629989,rho,NA,0.296819115
ASV19,NEC6,1.117559516,rho,NA,0.296840397
ASV87,ASV62,1.447406238,rho,NA,0.296856605
ASV4,POL2,2.321244095,rho,NA,0.296888177
ASV88,ASV83,7.710663389,rho,NA,0.296933811
ASV14,POL3,12.34267472,rho,NA,0.297221699
ASV83,ASV28,8.237762212,rho,NA,0.297232756
ASV115,ASV9,7.938732438,rho,NA,0.297341469
ASV59,ASV30,1.428569039,rho,NA,0.297381802
ASV110,ASV61,10.12427308,rho,NA,0.297449759
ASV68,NEC1,9.992426553,rho,NA,0.297586468
ASV93,BIV1,8.615654079,rho,NA,0.297720976
ASV110,GAS9,10.79445677,rho,NA,0.297762114
ASV46,ASV36,3.22253093,rho,NA,0.297889826
ASV137,ASV78,14.52131635,rho,NA,0.29802084
ASV219,ASV137,15.71830087,rho,NA,0.29802577
ASV54,ASV15,7.480061581,rho,NA,0.298040822
ASV157,ASV76,13.89274086,rho,NA,0.298046542
ASV71,ASV56,4.610455381,rho,NA,0.298161278
ASV36,COP2,5.090064626,rho,NA,0.298204
ASV81,ASV79,12.93579184,rho,NA,0.298604535
ASV110,ASV9,9.966615275,rho,NA,0.298655052
ASV74,ASV54,4.115594049,rho,NA,0.2987508
ASV74,ASV24,4.483155178,rho,NA,0.298831081
ASV140,POL2,5.069227519,rho,NA,0.298847837
ASV34,ASV31,1.171130269,rho,NA,0.299078575
ASV90,ASV44,9.181992299,rho,NA,0.299255561
POL2,BIV1,1.898891543,rho,NA,0.299334739
ASV9,NEC6,1.003651139,rho,NA,0.299427081
ASV55,ASV2,0.779326321,rho,NA,0.299856153
ASV34,ASV2,0.879485696,rho,NA,0.299973504
ASV99,ASV41,2.176558365,rho,NA,0.300241324
ASV95,ISO1,5.619543553,rho,NA,0.300399794
ASV137,ASV70,7.319697449,rho,NA,0.300400126
ASV85,ASV19,1.775039311,rho,NA,0.300520845
ASV124,ASV43,11.32001826,rho,NA,0.300639628
ASV35,ASV4,2.561031118,rho,NA,0.300908891
ASV34,GAS1,2.106078193,rho,NA,0.300927896
ASV101,ASV79,14.08374713,rho,NA,0.301216796
ASV78,NEC4,8.55856811,rho,NA,0.301252634
ASV77,ASV71,7.00404706,rho,NA,0.301325854
ASV64,ASV29,4.231213431,rho,NA,0.30133693
ASV55,ASV46,0.861913285,rho,NA,0.301714659
ASV101,ASV70,7.6869769,rho,NA,0.30200242
ASV65,ASV42,1.443194804,rho,NA,0.302014163
ASV105,ASV15,8.355815766,rho,NA,0.302070913
ASV201,ASV112,15.11861917,rho,NA,0.302335311
ASV66,ASV2,5.505791753,rho,NA,0.302447655
ASV49,ASV4,1.67627335,rho,NA,0.302632518
ASV115,ASV13,7.971900673,rho,NA,0.302936055
ASV90,POL15,11.14713778,rho,NA,0.302994465
ASV77,POL2,3.704544089,rho,NA,0.303066806
ASV25,ASV5,6.297418282,rho,NA,0.303089816
ASV74,ASV9,4.13767067,rho,NA,0.303190797
ASV65,ASV28,2.076075743,rho,NA,0.303283164
ASV12,ASV2,1.174759799,rho,NA,0.303706678
ASV105,POL1,2.129200045,rho,NA,0.303742567
ASV108,ASV90,9.786208561,rho,NA,0.303825098
ASV77,ASV35,3.951129049,rho,NA,0.304069867
ASV100,ASV3,4.249304405,rho,NA,0.304455564
ASV51,ISO1,4.082165964,rho,NA,0.304514796
ASV42,ASV16,0.652736122,rho,NA,0.304538641
ASV90,ASV1,9.468383666,rho,NA,0.304640116
ASV89,ASV36,11.93880772,rho,NA,0.304845817
ASV90,ASV83,15.8543931,rho,NA,0.304994436
ASV49,ASV1,0.920066196,rho,NA,0.304995398
ASV108,ASV43,4.851226361,rho,NA,0.30506212
